image,caption
2939464283_fc1a834976.jpg,The football player jumps into the air to catch a football .
2939475047_84585ea45c.jpg,a football running back getting tackled
2940366012_1ef8ab334e.jpg,A man wearing a helmet points at the camera .
2940594396_20c40947b0.jpg,A man with a helmet is racing a three wheeled bicycle .
294098577_c10f32bcfa.jpg,A man on a dirt road in a small town
2942094037_f6b36fd3db.jpg,A little girl with her hair flying up in the air on an air-filled toy .
2942133798_e57c862a90.jpg,One dog is sniffing the ground by the wooden fence whist another dog is carrying a Frisbee in its mouth .
2942311160_a154104c62.jpg,A blue go cart in the dirt pointing downhill .
2942798367_022df04b49.jpg,Two girls riding on an amusement part ride .
2943023421_e297f05e11.jpg,A blue car splashes mud on a dirt road while driving through a puddle .
2943079526_e9033a6556.jpg,A man reads a book on the subway .
2943334864_6bab479a3e.jpg,The man sat on the dirt bike as the sun sets in the distance .
2943384009_c8cf749181.jpg,A man on a motorcycle is racing on a track .
294353408_d459bdaa68.jpg,A little dog attempts to jump on an orange couch .
2944025729_5aecda30ee.jpg,A boy on a bike descends a half pipe .
2944193661_7b255af9cc.jpg,A man is asleep on a bench in the subway .
2944362789_aebbc22db4.jpg,A man going skating down a slide while two kids look on .
2944836001_b38b516286.jpg,Man with dog who is jumping to catch tennis ball .
2944952557_8484f0da8f.jpg,A woman in blue has a yellow ball in her mitt .
2945036454_280fa5b29f.jpg,A dog jumps to catch an orange Frisbee .
294549892_babb130543.jpg,Three men sitting on a hill looking at the mountains and sky .
2946016853_ceca4f5a07.jpg,a husky dog running through a yellow tunnel at an obstacle course .
294709836_87126898fb.jpg,A closeup of a white bunny .
2947172114_b591f84163.jpg,"Four children , in uniforms of two different teams , are playing football ."
2947274789_a1a35b33c3.jpg,a man in a green shirt and cap puts his hands on a table as he stands next to man wearing headphones around his neck .
2947452329_08f2d2a467.jpg,A man in a blue shirt is running in a stadium field .
2949014128_0d96196261.jpg,A boy holding a ball falls down in front of another boy who has his arms reaching out while an older man in a green shirt smiles and watches .
2949337912_beba55698b.jpg,A surfer is riding on a breaking wave .
2949353587_64c54e9589.jpg,A brown dog with a white covering in its mouth
2949497756_be8e58e6bd.jpg,Two tan dogs smell each others faces .
2949762776_52ece64d28.jpg,Two football teams play a game .
2949880800_ca9a1bb7e6.jpg,two children in swimsuits stand talking in a lake in the woods .
2949982320_c704b31626.jpg,A BMX biker performing a wall-ride on a ramp .
2950393735_9969c4ec59.jpg,A bald person in green clothing stands in front of a brick wall .
2950637275_98f1e30cca.jpg,A person balances on one hand .
2950905787_f2017d3e49.jpg,The mountaintop is filled with snow .
2951092164_4940b9a517.jpg,A boy and girl in swimwear and arm floaters
2951750234_a4741f708b.jpg,An equestrian and a horse are jumping over an obstacle .
2952141476_fc9a48a60a.jpg,A person is out in the water at the beach while the sun sets .
2952320230_26601173be.jpg,The tennis player dressed in white swings the racket .
295258727_eaf75e0887.jpg,two black dogs running down either side of a paved pathway
2952751562_ff1c138286.jpg,A man in a suit waits for the subway
2953015871_cae796b6e7.jpg,A dog rolls on his back .
2953861572_d654d9b6f2.jpg,A brown dog runs in the sand .
295433203_8185c13e08.jpg,A very large brown dog is playing with a smaller curly haired dog .
2954525375_9d5ca97341.jpg,A man dances on a colorful wall .
2954584849_3c2899f319.jpg,The rugby players are competing for the ball with onlookers nearby .
2955099064_1815b00825.jpg,three men with football in air
2955673642_4279b32097.jpg,A white sports car drives in a paved lot .
2955985301_e4139bc772.jpg,A closeup of a girl with curly black hair smiling .
2956413620_d59de03a06.jpg,A black car on the street behind wire mesh .
2956562716_5aa3f6ef38.jpg,Five dogs play in a large fenced yard bordering a group of autumnal trees .
2956895529_ec6275060e.jpg,a bicyclist jumping a trick on a bike
2957071266_1b40ec7d96.jpg,Two large dogs are running off together through the field .
295729735_8360f2e64c.jpg,Two people ride the train .
2959500257_3621429a37.jpg,A girl rides on a brown horse down a forest path .
2959581023_54402c8d88.jpg,A man jumps off some rocks into the water .
2959737718_31203fddb5.jpg,The men are playing soccer while people in the stands watch .
2959941749_fa99097463.jpg,A hockey goalie lays on the ice and other players skate past him .
2960033435_c20cc7399a.jpg,A woman with a stick is playing with a dog in a red collar .
2960422620_81889a3764.jpg,"A boy running in a park filled with pigeons , watched by his father in the background ."
2960759328_2d31e4af9b.jpg,Men on horses in the rodeo try to rope in a bull .
2962977152_9d6958fdd5.jpg,Two soccer players fighting for the ball .
2963573792_dd51b5fbfb.jpg,The girl is sliding down a green slide .
2963672852_c28043bb2c.jpg,The biker carries his bike over the obstacle .
2964438493_413667c04a.jpg,Two yellow dogs play in a green plastic pool .
2965604928_435dc93bf7.jpg,A greyhound is active in a grassy field .
2966190737_ceb6eb4b53.jpg,Three men in white wait to swing at a ball .
2966552760_e65b22cd26.jpg,A smiling child sits against a wall on a blanket and eats a snack .
2967549094_d32422eb01.jpg,A man sits in the window of a train .
2967630001_cdc5560c0b.jpg,A dog walking through the water at the ocean .
2968135512_51fbb56e3e.jpg,A boy in a white t-shirt does skateboard tricks .
2968182121_b3b491df85.jpg,two dogs race across the track .
2968216482_ede65b20a8.jpg,A man in a leather outfit prepares to ride a motorcycle .
2968693931_52d161b8e7.jpg,A teenage boy does tricks jumping across a railing .
296873864_4de75de261.jpg,A golden dog has a long stick in its mouth .
2968885599_0672a5f016.jpg,Dogs performing a sled race
2969380952_9f1eb7f93b.jpg,Two men running outside in a competition .
2970067128_8842ab3603.jpg,Jumping a bicycle onto a park bench .
2970183443_accd597e0a.jpg,Small white dog with spot on back leaping in air with football in mouth with small boy and man watching .
2970461648_fe14ba0359.jpg,The girl rides at the ocean .
2971211296_2587c3924d.jpg,The boy is clutching the football and making a run for a touchdown while looking behind him .
2971298546_dd595cf297.jpg,A runner is running past an outdoor flower stall .
2971431335_e192613db4.jpg,Someone on a rooftop jumping on some sort of a board caught in midair .
2971478694_79e46ea7e5.jpg,A crowd of people in colorful dresses .
297169473_d3974e0275.jpg,a brown dog is in a grassy field twisting itself around to see underneath itself .
297285273_688e44c014.jpg,Three children are playing on the shoreline with a ferry docked in the background .
2972864304_481aeffe50.jpg,A child playing in some leaves .
2972929655_04233b5489.jpg,Two men in black shorts are in the sand on the shoreline .
2973269132_252bfd0160.jpg,A large wild cat is pursuing a horse across a meadow .
2973272684_4d63cbc241.jpg,A football player runs past an official carrying a football .
2973638173_0dc21fd443.jpg,A man jumps in the air on his skateboard .
2974501005_346f74e5d8.jpg,A kid doing a trick on his skateboard .
2974587819_742fb7c338.jpg,A group of men playing brass instruments .
2975018306_0e8da316f5.jpg,A brown dog with his tongue out looks at the camera .
2975073156_7543ed326f.jpg,two boys in blue shirts fighting in a parking lot
2975118353_5af5a5df54.jpg,A man is performing a jump on his snowboard .
2975253472_0f0c2dea70.jpg,A soccer player in red runs in front of one in blue .
2975807155_5a8610c297.jpg,The runner dons a batman uniform for the race
2976155358_b4dd4407cf.jpg,A goalie in a red uniform kicks at the soccer ball to protect the goal .
2976350388_3984e3193d.jpg,A man doing tricks with his bicycle .
2976537455_f3988c2d46.jpg,A hockey player in red untangles from a player in white as he goes for the puck .
2976684095_ce7ccfd423.jpg,A boy turning a somersault in his yard .
2976946039_fb9147908d.jpg,Surfers on a huge ocean wave at sunset .
297724467_e8918a6f90.jpg,A dog shaking itself dry next to a blue Frisbee near to a body of water .
2977246776_b14be8290d.jpg,Woman stands behind young girl on swing set
2977379863_2e8d7a104e.jpg,Children in costumes standing in line .
2978024878_a45b282bf4.jpg,Two white dogs with muzzles are jumping over a small barrier in a race
2978236380_fb24c43f1e.jpg,The Hawaiian singer belts out a tune .
2978271431_f6a7f19825.jpg,a few different small cars racing around a track in the rain
2978394277_4572967b97.jpg,A child in an orange shirt jumps off bales of hay while other children watch .
2978409165_acc4f29a40.jpg,A man in blue surfs in the ocean .
2978735290_7464b12270.jpg,A little boy in the air above another boy on the ground where a soccer ball lies at his feet with the soccer net behind them .
2978810122_183e60ff2d.jpg,The surfer rides a blue board on a bright blue wave .
2979914158_5906470b8f.jpg,The little girl wearing a black swimsuit is playing on a swing .
2980118787_2099de53ec.jpg,A person in the air on a bike .
2980348138_91cc6f6d0f.jpg,Man climbing up a barren rock face .
2980445969_a86f4e6a0e.jpg,A German Shepherd jumping through a black hoop in front of spectators
2981372647_2061278c60.jpg,One pale dog is rolling on his back while two others stand nearby .
2981702521_2459f2c1c4.jpg,People standing in front of a subway train .
2982881046_45765ced2c.jpg,A man is doing a trick on a bike in the air over a ramp .
2982928615_06db40f4cd.jpg,A tan dog leaping in a grassy field .
2983555530_a89f1f5ed7.jpg,American footballers in yellow outfits are playing in a very muddy field .
2984174290_a915748d77.jpg,The surfer rides a wave on a blue surfboard .
2984704498_29b53df5df.jpg,A woman in a white jacket is smiling and holding a digital camera .
2985439112_8a3b77d5c9.jpg,One stuntman jumps over another stuntman who is doing a back flip from a wall
2985679744_75a7102aab.jpg,A man sitting on public transportation .
2986280913_13fb2d472e.jpg,A child and small dog running .
2986620935_e97763983d.jpg,Two off-road bikers compete on a dirt course on a sunny day .
2986671935_0c60bbb3fa.jpg,Men in a cluster during a bike race
2986716822_e220754d32.jpg,a large dog carrying a large stick in its mouth .
2987096101_a41896187a.jpg,A woman in a red shirt stands on a monument above a forest .
2987121689_f9de6c479b.jpg,Two soccer players are going after the ball .
2987195421_e830c59fb6.jpg,A baseball player argues with the catcher .
2987328689_96a2d814f1.jpg,A boy skips a rock in a stream .
2987576188_f82304f394.jpg,These six people are walking outside a building with columns .
2987775031_3f9ac69319.jpg,The man in the clown costume and hat is riding a bike
2988244398_5da7012fce.jpg,A young child slides down an orange slide .
2988439935_7cea05bc48.jpg,A man in a red uniform runs towards a soccer ball on a field .
298920219_9a3f80acc5.jpg,White duck with red face swimming
2990471798_73c50c76fb.jpg,A shirtless boy jumps through a curtain onto a red cushion .
2990563425_2f7246f458.jpg,A dirt biker on a sand dune .
2990977776_1ec51c9281.jpg,A boy is doing a stunt with his skateboard .
2991375936_bf4b0a7dc0.jpg,A young girl approaches an adult on a brick walkway .
2991575785_bd4868e215.jpg,A girl in black high kicks over a jack-o-lantern .
2991771557_d98fa0a69f.jpg,a snowboarder wearing a green hat is riding along a metal railing .
299178969_5ca1de8e40.jpg,A boy in blue in trees .
299181827_8dc714101b.jpg,The little girl poured water from a bucket onto the person in the white shirt .
2991993027_36ac04e9a0.jpg,Many people have painted faces at night .
2991994415_504d1c0a03.jpg,Girls dressed in red and black costumes hold a wrestling pose .
2991994607_06f24ec7a6.jpg,A man in a uniform costume stands next to a man in a horro costume .
2992614450_b5a6692239.jpg,"Someone on a dirt bike , high in the air , near a building ."
2992658871_ac786d37a6.jpg,A man in a white helmet and green shirt grinds on his rollerblades .
2992808092_5f677085b7.jpg,two field hockey players fight for the ball .
2992999413_018f48aabc.jpg,a boy visits a Amish community .
2993049054_611f900644.jpg,A person wearing a mask .
2993167183_2bda95fa3d.jpg,An orange-clad Miami basketball player dribbles the ball while another man blocks
2993167197_e5d0a73530.jpg,The basketball player holds the ball and looks across the court .
2993388841_6746140656.jpg,The basketball player in blue is challenging the player in orange for the ball .
2994104606_bc2df6c1f4.jpg,A white ad brown dog is running on grass
2994107810_af56326389.jpg,The basketball player looks around the court as another player tries to block him .
2994179598_a45c2732b5.jpg,The mans shirt is orange and has a United States flag patch on the shoulder .
2994205788_f8b3f2e840.jpg,A man rests against a cement pillar with his hands on metal equipment .
2995461857_dd26188dcf.jpg,A dog runs across the street in front of the car
299572828_4b38b80d16.jpg,A man cuts down a tree with an ax .
2995935078_beedfe463a.jpg,"Cricket player on field , swinging bat ."
299612419_b55fe32fea.jpg,Three men sit on rocks in the sand while the man in the red hat and shirt looks out .
299676757_571ee47280.jpg,a woman stamds in the middle of a brick road .
2998024845_1529c11694.jpg,The cyclist in the orange jersey turned a corner .
2998185688_8d33e4ce38.jpg,Men riding horses carrying flags in a jousting tournament .
2998277360_9b4c0192f1.jpg,"Older woman in yellow jacket , holds sign saying "" DOWN AND OUT "" in urban area ."
2998504949_1022fec53b.jpg,A man in a blue coat walks a small white animal as a buss passes in the background .
2998861375_02817e0147.jpg,military personnel dressed in fatigues and ear protection laying on their stomachs shooting guns .
2998945968_86f236d1e8.jpg,Several bicyclers are carrying their bikes up a grassy hill .
2999162229_80d17099b6.jpg,A girl wearing orange is lighting a candle .
2999638340_75bc8b165d.jpg,a tan dog is sitting in some snow
2999730677_0cfa1c146e.jpg,"Two small dogs , light and dark colored , fighting on leaves ."
2999735171_87ca43c225.jpg,Several people in a band jumping up and down to the music .
3000428313_8a1e65e20e.jpg,Two kids in blue wetsuits surf .
3000722396_1ae2e976c2.jpg,A black and white dog carries a ball toy .
300148649_72f7f0399c.jpg,A man in white is playing a black accordion .
3001612175_53567ffb58.jpg,A man walks his black dog down the cement steps where a woman dressed in black sits .
300222673_573fd4044b.jpg,The man is playing guitar and sitting with a cat .
3002448718_a478c64fb4.jpg,A group of girls stands wearing jean skirts and superman shirts .
300274198_eefd8e057e.jpg,A brown and white dog licking its chops while sitting in a green room with a tile floor .
3002920707_5d2e6e6aac.jpg,a boy in brown shorts is dancing with a girl wearing a green hood in a wooden floored room whilst other children look on .
3003011417_79b49ff384.jpg,"Children wearing life preserves and helmets , and holding an oar , sit on a raft in water ."
300314926_0b2e4b64f5.jpg,A man is waterskiing on one ski and jumping out of the water .
3003612178_8230d65833.jpg,A woman in a yellow fluffy shirt waving next to dried corn husks .
3003691049_f4363c2d5c.jpg,A girl playing with a dog near a police car .
300371487_daec5d11ab.jpg,A dog chasing a pink ball .
3004287781_c041c09c16.jpg,Several young people celebrate by clapping and cheering .
3004290523_d1319dfdb4.jpg,A man makes a video while another watches .
3004291093_35d6fd8548.jpg,A man with black hair and blonde tips talks on his cellphone
3004291289_c4892898ae.jpg,A girl with long hair wearing an Obama t-shirt .
3004359992_f6b3617706.jpg,Cheerleaders throw girl in air .
3004823335_9b82cbd8a7.jpg,A black and white dog looking up .
300500054_56653bf217.jpg,four soccer players play on the pavement .
3005123298_d3017d5f5d.jpg,A man in a black sweatshirt holds up an Obama sign .
3005124440_c096b310fb.jpg,Two men and a woman pose with signs for Obama and Chris Gregoire .
3005126574_49c28ffbee.jpg,A man looks straight ahead at night .
300539993_eede2d6695.jpg,A black and brown dog is chewing on a large stick .
300550441_f44ec3701a.jpg,A woman in a skirt walks down a path .
300577374_bfccb0430b.jpg,A city square with a large red wall and people walking about .
300577375_26cc2773a1.jpg,A policeman stands in front of an SUV .
3005872315_e6771763bd.jpg,A pair of hands is shooting a black gun in the direction of trees .
300594071_3450444752.jpg,"A woman , wearing an apron , sits outside three portable toilets ."
3006093003_c211737232.jpg,Yong man with cellphone and goatee holding Obama sign
3006094603_c5b32d2758.jpg,This man is wearing a Barack Obama T-shirt and carrying a drink .
3006095077_1992b677f8.jpg,Two men wearing hats .
3006217970_90b42e6b27.jpg,A small race car with advertising is driving on a rainy track .
3006926228_cf3c067b3e.jpg,A man is raising his hand in the air and has a t-shirt with the united states on it .
3007214949_a4b027f8a3.jpg,Two children bounce on a trampoline .
300765528_8c8f709dda.jpg,Line of women in white dresses holding red flowers
3008370541_ce29ce49f0.jpg,The black dog is running down the grassy knoll to jump in the water below .
3009018821_ba47396e24.jpg,Woman playing badminton in the pool while another woman looks on .
3009035153_715e39b440.jpg,A young boy is wearing khaki pants and a black long sleeve shirt .
3009047603_28612247d2.jpg,Boy leaning backward to kick a soccer ball in midair .
300922408_05a4f9938c.jpg,A man playing with his brown dog on the beach .
3009383694_e045c6169e.jpg,A view from below of a man bungee jumping
3009644534_992e9ea2a7.jpg,A dog fetches a ball in a field .
3012513414_86180c44cb.jpg,Man on skis attempting to jump over a snow pile
3013469764_30e84e9a0d.jpg,An ATV racer blasts down the track sending dirt flying everywhere .
3014015906_fdba461f36.jpg,Three people wearing shorts walk on rocks along the side of a stream in the woods .
3014080715_f4f0dbb56e.jpg,A team of dogs are pulling a sled over snow .
3014169370_fc4059352e.jpg,A person wearing a yellow shirt just jumped from the top of the waterfall .
3014546644_d53db746ec.jpg,A dog runs into an autumn forest with an orange line attached .
3014773357_f66bd09290.jpg,"Two swans are in the water , the one in front is flapping its wings ."
3014986976_0e7b858970.jpg,"Outdoor area crowded with jeeps packed with people , seen from behind ."
3015368588_ef0a06076d.jpg,Two people playing baseball .
3015863181_92ff43f4d8.jpg,Two people at the bowling alley .
3015891201_2c1a9e5cd7.jpg,two girls holding up a scary movie flyer
3015898903_70bebb8903.jpg,Man with red marks around mouth standing with two women who are wearing black .
3016178284_ec50a09e8c.jpg,A child wearing a bicycle helmet and uniform is riding a bike
3016200560_5bf8a70797.jpg,a tan jump running across a narrow bridge .
3016521240_2ef20834b6.jpg,A girl sits on a bench holding an inflatable tiger next to another girl in a colorful outfit .
3016606751_0e8be20abd.jpg,A man leaping into the air with a mountain vista behind him .
3016651969_746bd36e68.jpg,People holding onto ropes while trying to get something through a window on the second floor .
3016708786_3591106cca.jpg,The three people are playing around with a fake knife .
3016726158_4d15b83b06.jpg,Three smiling people in various costumes .
3016741474_72b4355198.jpg,a couple posing with a plastic orange and white tiger
3016759846_062663f8ab.jpg,A man in a red costume is talking to a girl in a Snow White costume .
3017203816_5dc2a6b392.jpg,An Asian man is dressed as an explorer is posing with a woman dressed up as a movie starlet .
3017220118_6a9212dfdb.jpg,a group of three people walking together .
3017373346_3a34c3fe9d.jpg,A black and brown dog playing in the water at a beach .
3017521547_f5ef8848e3.jpg,Two women playing field hockey .
3017656907_c3b137e070.jpg,A group of speed skaters making a turn with a blue advertisement behind them .
3018304737_0a46fc5f1d.jpg,A surfer makes a turn on a wave .
3018467501_a03d404413.jpg,Several young girls playing on a trampoline with a blue covering .
3018847610_0bf4d7e43d.jpg,A man is jumping on another man with a white face and long hair in a wrestling Ring .
3019199755_a984bc21b1.jpg,A man is smiling whilst sitting inside a red racing car .
3019473225_8e59b8ec4e.jpg,A black and white dog playing with a pine cone .
3019609769_c7809177f6.jpg,A group of people are walking down a road passing by some barb-wire .
3019667009_20db160195.jpg,A boy dances as another boy stands on a short brick wall .
3019842612_8501c1791e.jpg,A young man skateboards at night by a fence .
3019857541_3de3e24f54.jpg,The small brown dog is amidst the potted plants and fallen leaves .
3019917636_4e0bb0acc4.jpg,Female cyclist riding on a dirt course .
3019923691_3b3c5a4766.jpg,The black dog wearing a red collar shakes water off .
3019986034_7453777274.jpg,A woman is playing violin in a plaid skirt and black shirt .
3021318991_fa28e3bca7.jpg,A girl in an orange uniform hits a ball in field hockey .
3021780428_497542a072.jpg,A young boy is pushing someone with a broken foot into the hospital .
302241178_a582c1b953.jpg,A dog in water carrying a long stick .
3023178539_836b50cd43.jpg,Two boys are running around a field .
3024022266_3528c16ed8.jpg,A young male surfing .
3024172109_a10198e1dd.jpg,a young man jumping through the air near a staircase
3025315215_a5d367971a.jpg,A brown dog running through a large orange tube .
3025334206_76888792e5.jpg,Two dog with trees in the background .
3025438110_40af7e6a80.jpg,A young boy jumps in the air on a pathway under construction in the hills .
3025495499_b15797b452.jpg,A woman in a green sport outfit is attempting to hit a tennis ball with a racket .
3025513877_1a6160070d.jpg,A young boy makes a splash in the water near the rocks .
3025546819_ce031d2fc3.jpg,The black and white dog is in the brown grass with a ball in his mouth .
3025549604_38b86198f5.jpg,Four small children sit on tall stools at a restaurant bar .
3026102616_3cf350af9e.jpg,A dog is standing up against the kitchen counters trying to get into bags .
3027009366_c8362521e8.jpg,"Two soccer teams are playing , one is in white the other in red ."
3027365101_3818be6e16.jpg,A biker is riding along a track element located with a wooded area .
3027397797_4f1d305ced.jpg,A teenager wearing striped shorts and no shirt is skateboarding down a road a long the ocean .
3027399066_ca85495775.jpg,A group of racing dogs wearing striped uniforms with numbers run down a track .
3027850131_a7772e0ba0.jpg,A surfer on a wave with two others in the background .
3028095878_07341efc9c.jpg,A soccer player is sitting on the field drinking from a water bottle .
3028404926_2bd27e3e83.jpg,A child turning a crank with benches behind him .
3028561714_83fb921067.jpg,A white and brown dog is leaping through the air .
3028969146_26929ae0e8.jpg,A light-colored dog wearing orange plays in the grass .
3029043380_b28644ea5d.jpg,A girl is getting ready to serve the ball in a game of tennis .
3029463004_c2d2c8f404.jpg,A surfboarder prepares to catch a wave .
3029472296_d429b1586c.jpg,Two guys running along a wall .
3029715635_43ab414dfb.jpg,a black dog is running pasts a wire mesh fence with a blue bone shaped toy in its mouth .
302983277_69a4e732e4.jpg,A man in a yellow jacket is riding a horse through the mountains .
3029928396_99ac250788.jpg,A boy in a pumpkin patch making a funny face with his arms in the air .
3030079705_0dee8a3e89.jpg,A man lies on a blue blanket with a child on his back .
3030223792_02b6f2be99.jpg,A woman is flying through the air and landing on a bed .
3030294889_78b2ccbe51.jpg,Three whales are jumping in the air while people watch .
3030566410_393c36a6c5.jpg,"A child , held by his mother , slides down a water slide ."
3030793171_55cd646eed.jpg,A brown dog runs in the grass with a wooden fence behind .
3030823649_3b7b6c728d.jpg,A German shepherd runs after a tennis ball
3030824089_e5a840265e.jpg,A black and tan dog leaps over the green grass .
3030962048_f71948226c.jpg,An elderly indian lady is wearing an orange headscarf and bangles .
3031263767_2e3856130e.jpg,Lady carrying her child in the river .
3032790880_d216197d55.jpg,A soccer player in a red and white uniform was chasing the soccer ball and was tripped by a player in a purple uniform .
3033210806_3ffc0a231a.jpg,A woman in a maroon scarf sits and looks out over a white rail .
3033257301_e2c8a39b04.jpg,The three ladies stand at attention in their native garb .
3033612929_764d977bd5.jpg,Two dogs playing outside near the water .
3033668641_5905f73990.jpg,A man wearing a white helmet is rock climbing .
3033686219_452b172ab0.jpg,A black dog with a red collar sitting in the sand .
3033741581_136889ac73.jpg,A boy stands in a pool outside .
3033825101_44a4390f16.jpg,"A man playing baseball , throwing the ball ."
3034585889_388d6ffcc0.jpg,A man on a dirt bike zipping away while another one slips to the ground and a third man in a yellow jacket looks on .
3035118753_69287079dc.jpg,A girl with her arm around a boy covering his face .
3035785330_2fd5e32bb1.jpg,A child is riding on a man 's back .
3035949542_cb249790f5.jpg,Two people play soccer while three people watch .
3036033157_522a43a550.jpg,Black and white dog has blue ball in mouth .
303607405_f36edf16c6.jpg,A wet bulldog shakes off water .
3036382555_30b7312cf3.jpg,"The two young girls are dressed as fairies , and are playing in the leaves outdoors ."
3036596725_541bbe0955.jpg,A greyhound in a race wearing a metal muzzle .
3036641436_d6594fc45f.jpg,Three children in blue shirts swinging on a swing set .
3036971334_78187a9570.jpg,People stand by a rocky cliff with water below .
3037558954_20115165e3.jpg,A person is windsurfing in the water .
303795791_98ebc1d19a.jpg,One small dog chases another across grass .
3038045802_93f2cd5fbc.jpg,A skier doing a high jump from a snowy ramp near a mountain range .
3038760935_9a713510eb.jpg,Two small white and brown dogs bound in unison .
3038941104_17ee91fc03.jpg,A skateboarder jumping a traffic cone .
3039209547_81cc93fbec.jpg,A man with a dark blue jacket and brown pants stands beside another man in front of a building .
3039214579_43ef79f931.jpg,A man wearing a yellow and black helmet walks with his yellow bike .
3039675864_0b7961844d.jpg,A man riding a motorcycle down the sidewalk .
3040033126_9f4b88261b.jpg,A brown dog jumping off a rock into a lake .
3040051410_6205682ba3.jpg,a man stares at a lady .
3040575300_0e4328d205.jpg,Two surfers on riding a small wave .
3041170372_c4376cd497.jpg,A man jumping a dirt ramp on a bmx bike .
3041348852_872c027c16.jpg,Several dogs in muzzles are racing on the grass .
3041384194_04316bd416.jpg,A girl with a short haircut and eyebrow piercing bites her finger and crosses her arms .
3041487045_b48ac7ed08.jpg,A pale tan dog romps through a wooded area
3041645937_ff7591d134.jpg,A white man in a jacket looks to his left
3041689520_c481bdb20e.jpg,Three naked children playing in muddy water .
3042173467_14394234da.jpg,Two pretty ladies show off the low cut backs of their dresses
3042380610_c5ea61eef8.jpg,People are inspecting sound equipment indoors .
3042381160_ffe2b16808.jpg,Several people standing around and operating computer equipment
3042405316_ba3a01926b.jpg,A girl in a sweater diving into a pile of leaves .
3042483842_beb23828b9.jpg,A man in a leather coat and glasses smiles .
3042484940_0975a5e486.jpg,A man holds up an electronic device while he and another male look on .
3042488474_0d2ec81eb8.jpg,"Two men , with sunglasses on their heads , talking ."
3042679440_010b2c596c.jpg,A brightly lit urban street with lots of people walking across a street .
3043266735_904dda6ded.jpg,A woman in a white hat reading a book .
3043501068_be58ac47e1.jpg,A dirt biker is airborne in front of a crowd .
3043685748_130db75e3b.jpg,A group of men on motorcycles round the corner on a racetrack .
3043904009_3b5e0412cd.jpg,Two men looking at each other with computer monitors in the foreground .
3043908909_bb54d2c08e.jpg,Lecture takes place in casual atmosphere .
304408047_98bab3ea64.jpg,The brown dog watches as the black dog jumps in the grass .
3044359043_627488ddf0.jpg,A dog is jumping into a pool for a swim competition
3044500219_778f9f2b71.jpg,four girls in evening wear are posing for a photograph .
3044536048_e615466e7f.jpg,a lone parasurfer surfing a huge wave in the ocean .
3044745642_1d0784ff29.jpg,Two people in a tent near a rock wall .
3044746136_8b89da5f40.jpg,A classroom of students watching a presentation .
3045613316_4e88862836.jpg,Three man looking into the distance
3046190891_05c6ecd9b6.jpg,A surfer is performing a jumping stunt in the ocean .
3046259614_614394e024.jpg,A man dressed in all white is talking to the people seated on the dirt floor .
3046286572_d2050ab0d9.jpg,A man in a brown shirt and jeans is doing a trick on his bicycle .
3046429283_08de594901.jpg,A man in mostly leather clothing stands in a nighttime entertainment area .
3046430047_d7b10123d0.jpg,A man and two woman dressed like vampires complete with scary makeup .
3046431231_dc48851062.jpg,"Four women dressed in costume , one with a pink wig , look to the left ."
3046916429_8e2570b613.jpg,The man wearing glasses holds a baby wearing blue .
3046949818_245b05f507.jpg,A soccer player prepares to tackle a player from the rival team .
3047144646_2252ff8e04.jpg,A group of people display ribbons won by their dogs .
3047264032_14393ecea8.jpg,A man with a yellow shirt and gold sun mask on his face .
3047264346_e24601bfbf.jpg,Two individuals dressed up like animals are posing for the camera .
3047749814_621ed0786b.jpg,A person waving is hanging off a zip line .
3047751696_78c2efe5e6.jpg,A woman holds a baby in a blue jumper .
3048211972_db71d104c2.jpg,A dog is in a landfill .
3048380686_732db55281.jpg,A hockey player tries to make a goal while the goalie and another player look on .
3048461682_e89f81b1c7.jpg,A dog runs over a stick in the leaves .
3048597471_5697538daf.jpg,A brown dog is swimming through water with an orange ball in its mouth .
3048821353_83d4c0cbb9.jpg,One man helps another man start a back flip
3049649128_d83d847168.jpg,A boy playing in a pile of dead leaves .
3049770416_0fb1954315.jpg,A signer standing in green light .
3050114829_18bc5a6d7c.jpg,a lone surfer surfing a large collapsing wave in the ocean .
3050264832_4215f2b398.jpg,A crowd stands in the background watching someone sliding down a ramp on a board .
3050606344_af711c726c.jpg,a kayaker wearing yellow fights the rapids .
3050650135_23f9d9d2f8.jpg,A rugby player swings his leg back to punt the ball .
3050976633_9c25cf6fa0.jpg,People outside playing soccer .
3051125715_db76cebd1e.jpg,Seagulls are flying above the crashing waves .
3051341320_1d0166e775.jpg,People are riding a blue roller coaster-like ride with wide seating mechanisms .
3051384385_c5c850c1f8.jpg,a young child balancing a plate in the air on one arm .
3051754615_3d6494c2ae.jpg,a team of rowers rowing in a green and red boat
305199420_89f6ddd778.jpg,Two men in uniform carry a small girl and her things .
3051998298_38da5746fa.jpg,A man in swim trunks is jumping into a pool while in a strange pose
3052038928_9f53aa2084.jpg,A small group of people standing while two sit on the couch .
3052104757_d1cf646935.jpg,A black and green monster truck flying through the air .
3052196390_c59dd24ca8.jpg,Children play in a water spray .
3053415073_5b667230ed.jpg,A skier slides along a metal rail .
3053743109_a2d780c0d2.jpg,A basketball game
3053785363_50392f2c53.jpg,five female hockey players are scrambling for the ball around the goal mouth .
3053813297_7ce5f87710.jpg,People sit in chairs at a park with a dog .
3053916979_848d32261b.jpg,A man in a black shirt wanders around amongst fencing players .
